Time,ProfitLabel,TimeFilter,Close,Rsi7,MacdLine1,MacdLine2,MacdLine3,Cci1,StochMain1,StochSignal1,Hour_sin,Hour_cos,RSI7_minus_RSI14,RSI_order,MacdHist1,MacdCross1,MacdAboveZero1,MacdSlope1,MacdHist2,MacdCross2,MacdAboveZero2,MacdSlope2,MacdHist3,MacdCross3,MacdAboveZero3,MacdSlope3,StochCross1,StochCross2,StochCross3,tenkan_kijun_diff,spanA_spanB_diff,boll_bandwidth,close_boll_lower_diff,close_boll_middle_diff,Rsi7_momentum_1,Rsi7_momentum_2,Rsi7_momentum_3,MacdLine1_momentum_1,MacdLine1_momentum_2,MacdLine1_momentum_3,StochMain1_momentum_1,StochMain1_momentum_2,StochMain1_momentum_3,MacdLine2_momentum_1,MacdLine2_momentum_2,StochMain2_momentum_1,StochMain2_momentum_2,StochMain2_momentum_3,MacdLine3_momentum_1,MacdLine3_momentum_2,MacdLine3_momentum_3,StochMain3_momentum_1,StochMain3_momentum_2,StochMain3_momentum_3
2025-04-07 04:10:00,2,1,3006.36,75.91,-4.16,-6.69,3.25,219.47,75.1,53.97,0.8660254037844386,0.5000000000000001,15.82,0,3.07,1,0,2.13,0.42,1,0,0.48,5.88,1,1,4.22,1,1,1,-3.51,-3.7,-15.07,3.45,33.59,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
2025-04-07 04:15:00,2,1,3012.88,79.8,-1.93,-6.11,6.75,144.94,93.95,73.56,0.8660254037844386,0.5000000000000001,16.05,0,4.59,1,0,2.23,0.91,1,0,0.58,8.18,1,1,3.5,1,1,1,0.56,-3.12,-18.2,5.22,41.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 04:20:00,2,1,3018.87,82.78,0.32,-5.46,9.57,111.94,96.11,88.39,0.8660254037844386,0.5000000000000001,16.01,0,5.93,1,1,2.25,1.39,1,0,0.65,9.58,1,1,2.82,1,1,1,0.56,-3.12,-22.21,5.62,50.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 04:25:00,2,1,3019.09,82.89,2.1,-4.85,10.77,90.22,96.94,95.67,0.8660254037844386,0.5000000000000001,16.01,0,6.61,1,1,1.78,1.75,1,0,0.61,9.2,1,1,1.2,1,1,1,0.56,-4.34,-25.3,1.6,52.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 04:30:00,2,1,3028.88,87.1,4.24,-4.1,12.8,96.66,96.56,96.54,0.8660254037844386,0.5000000000000001,15.73,0,7.42,1,1,2.14,2.16,1,0,0.75,9.38,1,1,2.03,1,1,1,0.56,-4.89,-29.93,4.97,64.84,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 04:35:00,1,1,3048.75,91.85,7.46,-3.02,17.14,138.7,97.23,96.91,0.8660254037844386,0.5000000000000001,13.92,0,8.96,1,1,3.22,2.77,1,0,1.08,11.41,1,1,4.34,1,1,1,0.56,-6.35,-38.28,14.04,90.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 04:40:00,1,1,3052.12,92.4,10.17,-1.97,19.45,133.04,96.38,96.72,0.8660254037844386,0.5000000000000001,13.59,0,9.68,1,1,2.71,3.23,1,0,1.05,11.11,1,1,2.31,0,1,1,0.57,-6.46,-45.34,7.72,98.41,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-07 04:45:00,1,1,3048.47,85.1,11.88,-1.09,19.14,94.94,92.76,95.46,0.8660254037844386,0.5000000000000001,9.81,0,9.24,1,1,1.71,3.41,1,0,0.88,8.26,1,1,-0.31,0,0,0,0.56,-6.67,-49.81,-3.44,96.19,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 04:50:00,2,1,3041.94,73.06,12.57,-0.41,16.81,44.53,82.25,90.46,0.8660254037844386,0.5000000000000001,3.74,0,7.83,1,1,0.69,3.33,1,0,0.68,3.95,1,1,-2.33,0,0,0,10.52,-6.67,-51.75,-14.93,88.58,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 04:55:00,2,1,3038.02,66.47,12.65,0.13,13.94,17.29,67.4,80.8,0.8660254037844386,0.5000000000000001,0.53,0,6.04,1,1,0.08,3.12,1,1,0.54,-0.1,0,1,-2.87,0,0,0,16.86,-6.67,-52.97,-22.6,83.34,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:00:00,2,1,3045.6,72.14,13.18,0.77,13.07,16.11,56.93,68.86,0.9659258262890684,0.2588190451025207,3.06,0,4.89,1,1,0.53,2.99,1,1,0.64,-1.67,0,1,-0.87,0,0,0,19.51,-7.45,-54.2,-19.36,89.04,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:05:00,1,1,3053.76,77.02,14.09,1.5,13.51,100.67,61.57,61.97,0.9659258262890684,0.2588190451025207,4.96,0,4.27,1,1,0.91,2.95,1,1,0.73,-1.67,0,1,0.44,0,1,1,22.53,-8.63,-55.92,-16.36,95.48,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
2025-04-07 05:10:00,1,1,3052.55,74.75,14.55,2.14,12.89,82.37,76.21,64.9,0.9659258262890684,0.2588190451025207,3.78,0,3.35,1,1,0.46,2.81,1,1,0.64,-2.53,0,1,-0.62,1,1,1,22.84,-8.48,-56.65,-21.66,91.64,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
2025-04-07 05:15:00,1,1,3048.35,66.8,14.4,2.64,11.12,40.33,79.73,72.5,0.9659258262890684,0.2588190451025207,-0.36,2,2.07,1,1,-0.15,2.56,1,1,0.5,-4.11,0,1,-1.77,1,1,1,25.52,-10.07,-56.39,-28.65,84.14,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
2025-04-07 05:20:00,1,1,3044.25,59.58,13.8,3.0,8.79,7.37,62.53,72.82,0.9659258262890684,0.2588190451025207,-3.99,3,0.77,1,1,-0.6,2.26,1,1,0.36,-5.51,0,1,-2.33,0,0,0,32.17,-10.06,-54.48,-33.91,75.05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:25:00,1,1,3042.45,56.45,13.03,3.29,6.71,-62.03,41.73,61.33,0.9659258262890684,0.2588190451025207,-5.55,3,-0.32,0,1,-0.77,1.96,1,1,0.29,-6.18,0,1,-2.08,0,0,0,32.17,-10.06,-51.32,-35.63,67.02,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:30:00,1,1,3035.95,46.23,11.75,3.42,3.95,-125.45,23.44,42.57,0.9659258262890684,0.2588190451025207,-10.34,5,-1.59,0,1,-1.28,1.59,1,1,0.13,-7.25,0,1,-2.76,0,0,0,30.71,-10.14,-47.02,-40.55,53.48,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:35:00,1,1,3033.92,43.37,10.46,3.49,1.81,-137.83,19.06,28.08,0.9659258262890684,0.2588190451025207,-11.59,5,-2.64,0,1,-1.29,1.23,1,1,0.07,-7.72,0,1,-2.14,0,0,0,27.65,-12.48,-40.88,-39.2,42.57,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:40:00,1,1,3032.43,41.19,9.21,3.51,0.21,-87.19,20.64,21.05,0.9659258262890684,0.2588190451025207,-12.55,5,-3.51,0,1,-1.25,0.87,1,1,0.02,-7.8,0,1,-1.6,0,0,0,27.65,-12.77,-33.05,-35.49,30.6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 05:45:00,1,1,3030.84,38.76,8.0,3.5,-1.01,-89.49,23.45,21.05,0.9659258262890684,0.2588190451025207,-13.65,5,-4.14,0,1,-1.21,0.56,1,1,-0.01,-7.45,0,0,-1.22,1,0,0,27.59,-12.77,-26.97,-32.9,21.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 05:50:00,1,1,3035.04,48.18,7.29,3.56,-0.87,-44.77,28.68,24.26,0.9659258262890684,0.2588190451025207,-7.36,5,-4.1,0,1,-0.71,0.39,1,1,0.06,-5.71,0,0,0.14,1,1,0,27.59,-12.77,-23.12,-26.29,19.95,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
2025-04-07 05:55:00,2,1,3025.8,34.54,5.92,3.43,-2.5,-110.8,28.24,26.79,0.9659258262890684,0.2588190451025207,-13.51,5,-4.51,0,1,-1.37,0.12,1,1,-0.13,-5.63,0,0,-1.63,1,0,0,24.99,-14.41,-20.87,-33.92,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 06:00:00,1,1,3027.74,38.79,4.93,3.34,-2.95,-131.11,34.74,30.56,1.0,6.123233995736766e-17,-10.8,5,-4.45,0,1,-0.99,-0.05,0,1,-0.09,-4.52,0,0,-0.45,1,0,0,23.09,-18.11,-19.48,-31.04,7.92,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-04-07 06:05:00,1,1,3026.08,36.43,3.97,3.22,-3.38,-90.01,29.07,30.68,1.0,6.123233995736766e-17,-11.84,5,-4.31,0,1,-0.96,-0.2,0,1,-0.12,-3.6,0,0,-0.43,0,0,0,19.82,-17.68,-18.22,-31.79,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 06:10:00,1,1,3026.22,36.81,3.18,3.1,-3.43,-79.64,34.67,32.83,1.0,6.123233995736766e-17,-11.59,5,-4.01,0,1,-0.79,-0.3,0,1,-0.12,-2.52,0,0,-0.05,1,1,1,19.49,-16.84,-18.58,-31.87,5.28,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2025-04-07 06:15:00,1,1,3030.52,47.9,2.87,3.08,-2.48,10.26,42.15,35.3,1.0,6.123233995736766e-17,-4.3,5,-3.33,0,1,-0.31,-0.28,0,1,-0.02,-0.86,0,0,0.95,1,1,1,5.64,-17.11,-18.46,-26.54,10.38,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0
2025-04-07 06:20:00,1,1,3028.87,44.41,2.46,3.02,-2.14,24.08,54.69,43.84,1.0,6.123233995736766e-17,-6.25,5,-2.85,0,1,-0.41,-0.29,0,1,-0.06,-0.08,0,0,0.34,1,1,1,-0.7,-13.9,-17.83,-26.4,9.26,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
2025-04-07 06:25:00,1,1,3029.71,46.72,2.18,2.97,-1.68,65.58,71.34,56.06,1.0,6.123233995736766e-17,-4.72,5,-2.35,0,1,-0.28,-0.28,0,1,-0.05,0.59,1,0,0.46,1,1,1,-3.96,-13.06,-17.38,-24.17,10.58,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 06:30:00,1,1,3028.34,43.3,1.82,2.89,-1.6,35.62,73.99,66.68,1.0,6.123233995736766e-17,-6.74,5,-2.03,0,1,-0.36,-0.29,0,1,-0.08,0.74,1,0,0.08,1,1,1,-6.98,-9.98,-17.54,-25.02,10.05,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
2025-04-07 06:35:00,1,1,3029.24,46.31,1.6,2.84,-1.3,29.66,70.98,72.11,1.0,6.123233995736766e-17,-4.68,5,-1.61,0,1,-0.22,-0.26,0,1,-0.05,1.08,1,0,0.3,0,1,1,-7.29,-9.91,-17.73,-23.87,11.59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
2025-04-07 06:40:00,1,1,3027.09,40.34,1.23,2.74,-1.48,45.11,46.24,63.74,1.0,6.123233995736766e-17,-8.28,5,-1.46,0,1,-0.37,-0.28,0,1,-0.1,0.79,1,0,-0.18,0,0,1,-10.95,-4.86,-17.43,-24.8,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2025-04-07 06:45:00,2,1,3019.53,26.39,0.33,2.49,-2.95,-233.33,20.24,45.82,1.0,6.123233995736766e-17,-14.97,5,-1.85,0,1,-0.9,-0.44,0,1,-0.25,-0.68,0,0,-1.47,0,0,0,-10.97,0.28,-16.19,-29.41,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 06:50:00,2,1,3019.15,25.86,-0.42,2.26,-3.73,-140.4,7.55,24.68,1.0,6.123233995736766e-17,-15.17,5,-2.11,0,0,-0.75,-0.56,0,1,-0.23,-1.42,0,0,-0.78,0,0,0,-10.96,0.29,-14.47,-26.4,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 06:55:00,2,1,3018.94,25.53,-1.01,2.04,-4.03,-107.89,7.64,11.81,1.0,6.123233995736766e-17,-15.3,5,-2.24,0,0,-0.59,-0.66,0,1,-0.22,-1.65,0,0,-0.3,0,0,0,-10.96,0.28,-13.06,-23.73,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 07:00:00,2,1,3025.71,49.55,-0.92,1.97,-2.72,-14.55,23.11,12.76,0.9659258262890684,-0.2588190451025206,0.34,4,-1.73,0,0,0.09,-0.61,0,1,-0.07,-0.32,0,0,1.31,1,1,1,-10.96,5.26,-11.28,-14.25,8.32,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-07 07:05:00,2,1,3027.18,53.36,-0.73,1.92,-1.57,39.85,45.24,25.33,0.9659258262890684,-0.2588190451025206,2.52,1,-1.18,0,0,0.19,-0.54,0,1,-0.05,0.77,1,0,1.15,1,1,1,-10.96,8.43,-9.35,-10.09,8.62,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0
2025-04-07 07:10:00,2,1,3027.03,52.88,-0.58,1.88,-0.86,88.79,66.01,44.78,0.9659258262890684,-0.2588190451025206,2.22,1,-0.73,0,0,0.15,-0.46,0,1,-0.04,1.39,1,0,0.71,1,1,1,-10.96,9.76,-8.6,-9.04,8.16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 07:15:00,2,1,3026.42,50.74,-0.5,1.82,-0.53,73.24,71.08,60.78,0.9659258262890684,-0.2588190451025206,0.85,4,-0.39,0,0,0.08,-0.4,0,1,-0.06,1.6,1,0,0.33,1,1,1,-10.96,11.27,-8.09,-8.76,7.41,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 07:20:00,2,1,3027.55,54.71,-0.35,1.79,-0.1,47.88,66.15,67.75,0.9659258262890684,-0.2588190451025206,3.35,1,-0.02,0,0,0.15,-0.31,0,1,-0.03,1.9,1,0,0.43,0,1,1,-9.79,11.42,-7.71,-7.01,8.41,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 07:25:00,2,1,3026.42,50.01,-0.31,1.73,-0.07,59.93,58.85,65.36,0.9659258262890684,-0.2588190451025206,0.22,4,0.19,1,0,0.04,-0.26,0,1,-0.06,1.77,1,0,0.03,0,1,0,-10.14,12.76,-7.49,-7.7,7.28,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
2025-04-07 07:30:00,2,1,3027.74,55.25,-0.18,1.7,0.21,74.29,53.76,59.59,0.9659258262890684,-0.2588190451025206,3.6,1,0.38,1,0,0.13,-0.2,0,1,-0.03,1.7,1,1,0.28,0,1,1,-6.87,16.65,-6.46,-4.98,7.93,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0
2025-04-07 07:35:00,2,1,3032.12,68.17,0.28,1.76,1.19,184.02,60.12,57.58,0.9659258262890684,-0.2588190451025206,10.86,0,0.76,1,1,0.46,-0.09,0,1,0.06,2.13,1,1,0.98,1,1,1,-5.94,16.65,-6.93,-1.39,12.47,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
2025-04-07 07:40:00,2,1,3027.93,51.56,0.3,1.72,0.89,59.13,61.91,58.6,0.9659258262890684,-0.2588190451025206,0.42,4,0.63,1,1,0.02,-0.09,0,1,-0.04,1.29,1,1,-0.3,1,1,1,-1.13,15.92,-6.94,-5.6,8.28,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
2025-04-07 07:45:00,2,1,3027.05,48.65,0.24,1.67,0.52,-36.54,54.4,58.81,0.9659258262890684,-0.2588190451025206,-1.28,5,0.44,1,1,-0.06,-0.11,0,1,-0.05,0.56,1,1,-0.37,0,0,1,0.95,14.38,-6.94,-6.53,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 07:50:00,2,1,3029.46,56.49,0.39,1.67,0.73,13.29,40.99,52.44,0.9659258262890684,-0.2588190451025206,3.28,0,0.47,1,1,0.15,-0.08,0,1,0.0,0.51,1,1,0.21,0,0,0,1.98,14.38,-7.04,-4.38,9.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-07 07:55:00,1,1,3035.48,69.88,0.98,1.77,1.97,170.66,61.98,52.46,0.9659258262890684,-0.2588190451025206,9.67,0,0.89,1,1,0.59,0.03,1,1,0.1,1.44,1,1,1.24,1,1,1,3.29,14.35,-7.85,0.58,16.28,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
2025-04-07 08:00:00,2,1,3031.77,57.22,1.13,1.8,1.88,105.72,67.89,56.95,0.8660254037844387,-0.4999999999999998,2.45,0,0.85,1,1,0.15,0.07,1,1,0.03,1.08,1,1,-0.09,1,1,1,3.42,14.35,-8.09,-3.51,12.66,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0
2025-04-07 08:05:00,2,1,3029.94,51.81,1.1,1.78,1.39,19.28,59.34,63.07,0.8660254037844387,-0.4999999999999998,-0.45,5,0.66,1,1,-0.03,0.05,1,1,-0.02,0.42,1,1,-0.49,0,0,0,4.1,13.06,-8.1,-5.36,10.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 08:10:00,2,1,3029.53,50.57,1.02,1.75,0.96,-58.72,40.99,56.07,0.8660254037844387,-0.4999999999999998,-1.12,5,0.43,1,1,-0.08,0.01,1,1,-0.03,-0.12,0,1,-0.43,0,0,0,3.83,12.11,-8.15,-5.88,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 08:15:00,1,1,3038.03,68.76,1.63,1.88,2.29,106.1,58.91,53.08,0.8660254037844387,-0.4999999999999998,7.59,0,0.84,1,1,0.61,0.12,1,1,0.13,0.98,1,1,1.33,1,1,0,3.83,10.47,-9.39,0.94,19.71,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
2025-04-07 08:20:00,1,1,3038.72,69.82,2.14,2.02,3.07,127.22,77.87,59.26,0.8660254037844387,-0.4999999999999998,8.0,0,1.15,1,1,0.51,0.24,1,1,0.14,1.55,1,1,0.78,1,1,1,3.83,10.31,-10.53,-0.1,20.97,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0
2025-04-07 08:25:00,1,1,3038.77,69.9,2.52,2.13,3.38,113.44,93.96,76.91,0.8660254037844387,-0.4999999999999998,8.03,0,1.28,1,1,0.38,0.3,1,1,0.11,1.58,1,1,0.31,1,1,1,3.82,13.34,-10.67,-1.15,20.19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025-04-07 08:30:00,1,1,3039.74,71.72,2.87,2.25,3.58,110.81,85.47,85.77,0.8660254037844387,-0.4999999999999998,8.83,0,1.34,1,1,0.35,0.36,1,1,0.12,1.44,1,1,0.2,0,0,0,3.83,16.51,-10.54,-1.08,20.01,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
2025-04-07 08:35:00,1,1,3036.29,57.35,2.83,2.29,2.87,27.32,71.56,83.66,0.8660254037844387,-0.4999999999999998,0.3,0,1.03,1,1,-0.04,0.33,1,1,0.04,0.49,1,1,-0.71,0,0,0,3.83,17.53,-9.48,-4.33,14.62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-07 08:40:00,1,1,3039.23,64.43,3.01,2.38,2.89,40.37,59.99,72.34,0.8660254037844387,-0.4999999999999998,4.01,0,0.98,1,1,0.18,0.35,1,1,0.09,0.41,1,1,0.02,0,0,0,3.83,19.04,-9.75,-2.34,17.16,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2025-04-07 08:45:00,1,1,3041.69,69.4,3.31,2.5,3.23,118.34,55.21,62.25,0.8660254037844387,-0.4999999999999998,6.36,0,1.04,1,1,0.3,0.39,1,1,0.12,0.6,1,1,0.34,0,1,1,3.83,19.2,-10.4,-1.26,19.54,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0
2025-04-07 08:50:00,1,1,3034.59,47.21,2.94,2.46,1.92,-92.54,43.21,52.8,0.8660254037844387,-0.4999999999999998,-5.09,5,0.47,1,1,-0.37,0.28,1,1,-0.04,-0.77,0,1,-1.31,0,0,0,3.83,20.05,-10.12,-8.45,11.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 08:55:00,1,1,3032.12,41.79,2.42,2.38,0.6,-160.37,26.44,41.62,0.8660254037844387,-0.4999999999999998,-7.37,5,-0.21,0,1,-0.52,0.13,1,1,-0.08,-2.05,0,1,-1.32,0,0,0,6.1,18.56,-9.68,-10.77,8.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:00:00,1,1,3030.08,37.63,1.82,2.26,-0.56,-142.2,6.19,25.28,0.7071067811865476,-0.7071067811865475,-9.04,5,-0.83,0,1,-0.6,-0.04,0,1,-0.12,-2.89,0,0,-1.16,0,0,0,5.81,18.41,-9.44,-12.7,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:05:00,1,1,3027.57,32.92,1.13,2.09,-1.68,-127.39,9.87,14.17,0.7071067811865476,-0.7071067811865475,-10.81,5,-1.41,0,1,-0.69,-0.21,0,1,-0.17,-3.48,0,0,-1.12,0,0,0,2.93,17.78,-9.29,-15.11,3.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:10:00,1,1,3026.95,31.77,0.53,1.93,-2.36,-103.07,16.66,10.91,0.7071067811865476,-0.7071067811865475,-11.24,5,-1.79,0,1,-0.6,-0.35,0,1,-0.16,-3.53,0,0,-0.68,1,0,0,0.0,17.78,-9.39,-15.79,2.99,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2025-04-07 09:15:00,1,1,3023.32,25.67,-0.24,1.7,-3.32,-99.18,17.39,14.64,0.7071067811865476,-0.7071067811865475,-13.3,5,-2.21,0,0,-0.77,-0.52,0,1,-0.23,-3.72,0,0,-0.96,1,0,0,-0.55,17.78,-10.36,-19.95,0.76,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:20:00,2,1,3021.22,22.72,-1.01,1.46,-4.12,-108.23,17.15,17.07,0.7071067811865476,-0.7071067811865475,-14.09,5,-2.55,0,0,-0.77,-0.67,0,1,-0.24,-3.74,0,0,-0.8,1,0,0,-0.54,17.78,-11.36,-22.72,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:25:00,2,1,3018.58,19.45,-1.81,1.18,-4.88,-124.71,12.72,15.75,0.7071067811865476,-0.7071067811865475,-14.8,5,-2.82,0,0,-0.8,-0.81,0,1,-0.28,-3.64,0,0,-0.76,0,0,0,-0.54,17.78,-12.71,-26.28,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 09:30:00,1,1,3024.61,41.8,-1.93,1.04,-3.93,-44.28,28.04,19.3,0.7071067811865476,-0.7071067811865475,-2.07,5,-2.36,0,0,-0.12,-0.79,0,1,-0.14,-1.89,0,0,0.95,1,1,1,-1.41,17.2,-13.09,-20.39,5.78,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2025-04-07 09:35:00,1,1,3029.32,53.54,-1.63,1.0,-2.31,102.48,53.12,31.29,0.7071067811865476,-0.7071067811865475,3.52,1,-1.55,0,0,0.3,-0.67,0,1,-0.04,0.2,1,0,1.62,1,1,1,-4.62,16.31,-13.03,-15.31,10.74,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0
2025-04-07 09:40:00,1,1,3027.77,49.69,-1.5,0.94,-1.56,88.89,73.28,51.48,0.7071067811865476,-0.7071067811865475,1.54,1,-0.98,0,0,0.13,-0.57,0,1,-0.06,1.19,1,0,0.75,1,1,1,-5.46,14.12,-13.13,-16.76,9.5,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 09:45:00,1,1,3025.19,43.6,-1.59,0.82,-1.55,39.73,71.7,66.04,0.7071067811865476,-0.7071067811865475,-1.53,5,-0.69,0,0,-0.09,-0.53,0,1,-0.12,1.31,1,0,0.01,1,1,1,-6.44,14.25,-13.39,-19.37,7.42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
2025-04-07 09:50:00,1,1,3025.95,45.88,-1.58,0.74,-1.33,-12.78,62.63,69.21,0.7071067811865476,-0.7071067811865475,-0.32,5,-0.38,0,0,0.01,-0.46,0,1,-0.08,1.49,1,0,0.22,0,1,0,-6.44,12.77,-13.57,-18.61,8.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2025-04-07 09:55:00,1,1,3029.82,56.36,-1.24,0.73,-0.4,74.68,65.82,66.72,0.7071067811865476,-0.7071067811865475,4.95,0,0.15,1,0,0.34,-0.34,0,1,-0.01,2.2,1,0,0.93,0,1,1,-6.44,13.8,-13.18,-13.94,12.43,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0
2025-04-07 10:00:00,1,1,3024.62,43.24,-1.38,0.62,-0.84,8.26,64.05,64.17,0.4999999999999999,-0.8660254037844387,-1.85,5,0.14,1,0,-0.14,-0.33,0,1,-0.11,1.49,1,0,-0.44,0,1,1,-6.44,13.71,-12.88,-18.13,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-04-07 10:05:00,2,1,3018.25,32.44,-1.98,0.4,-2.27,-159.69,45.2,58.36,0.4999999999999999,-0.8660254037844387,-6.36,5,-0.35,0,0,-0.6,-0.43,0,1,-0.22,-0.15,0,0,-1.43,0,0,0,-6.44,14.37,-13.14,-23.74,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07 10:10:00,2,1,3014.4,27.59,-2.74,0.12,-3.71,-159.83,16.26,41.84,0.4999999999999999,-0.8660254037844387,-7.98,5,-1.01,0,0,-0.76,-0.59,0,1,-0.28,-1.72,0,0,-1.44,0,0,0,-6.45,15.2,-13.57,-26.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
